"","Date","Survey.Number","MAE","Zone","Site","Management","Upwelling","Transect","Latitude","Longitude","Surveyor.Name","Station","Depth","Quad","Species","Abundance","Holdfast.Diameter","Stipes","Total.Length","Frondosity"
"878",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Rodrigo",20,"13.5",3,"Homalaspis plana",0,NA,NA,NA,NA
"879",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Rodrigo",30,"10.9",4,"Homalaspis plana",0,NA,NA,NA,NA
"880",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Rodrigo",40,"13",5,"Homalaspis plana",0,NA,NA,NA,NA
"881",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Rodrigo",50,"13.4",6,"Homalaspis plana",0,NA,NA,NA,NA
"882",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Hannah Earp",60,"12.8",7,"Homalaspis plana",0,NA,NA,NA,NA
"883",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Hannah Earp",70,"11.6",8,"Homalaspis plana",0,NA,NA,NA,NA
"884",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Hannah Earp",80,"12",9,"Homalaspis plana",0,NA,NA,NA,NA
"885",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,-32.30508,-71.47762,"Hannah Earp",90,"10.5",10,"Homalaspis plana",0,NA,NA,NA,NA
"886",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",10,"13.6",1,"Lessonia trabeculata",1,38,7,269,3
"887",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",10,"13.6",1,"Lessonia trabeculata",1,33,9,225,3
"888",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",10,"13.6",1,"Lessonia trabeculata",1,21,1,193,3
"889",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",10,"13.6",1,"Lessonia trabeculata",1,20,3,152,3
"890",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",10,"13.6",1,"Lessonia trabeculata",1,28,1,164,3
"891",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",10,"13.6",1,"Lessonia trabeculata",1,21,1,135,3
"892",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",20,"13.4",2,"Lessonia trabeculata",1,23,10,225,3
"893",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",20,"13.4",2,"Lessonia trabeculata",1,33,6,262,3
"894",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",20,"13.4",2,"Lessonia trabeculata",1,54,2,212,3
"895",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",20,"13.4",2,"Lessonia trabeculata",1,55,5,225,3
"896",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",20,"13.4",2,"Lessonia trabeculata",1,21,3,231,3
"897",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",30,"13",3,"Lessonia trabeculata",1,28,2,288,3
"898",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",30,"13",3,"Lessonia trabeculata",1,33,4,265,3
"899",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",30,"13",3,"Lessonia trabeculata",1,32,3,220,3
"900",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",30,"13",3,"Lessonia trabeculata",1,34,2,295,3
"901",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",30,"13",3,"Lessonia trabeculata",1,33,2,272,3
"902",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",40,"13.4",4,"Lessonia trabeculata",1,22,1,192,3
"903",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",40,"13.4",4,"Lessonia trabeculata",1,23,2,242,3
"904",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",40,"13.4",4,"Lessonia trabeculata",1,54,9,264,3
"905",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",40,"13.4",4,"Lessonia trabeculata",1,21,1,174,3
"906",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",50,"12.4",5,"Lessonia trabeculata",1,30,1,244,3
"907",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",50,"12.4",5,"Lessonia trabeculata",1,27,2,215,3
"908",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",50,"12.4",5,"Lessonia trabeculata",1,52,6,236,3
"909",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",60,"11.8",6,"Lessonia trabeculata",1,36,11,250,3
"910",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",60,"11.8",6,"Lessonia trabeculata",1,37,5,286,3
"911",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",60,"11.8",6,"Lessonia trabeculata",1,45,3,276,3
"912",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",60,"11.8",6,"Lessonia trabeculata",1,42,4,300,3
"913",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",70,"11",7,"Lessonia trabeculata",1,48,8,225,3
"914",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",70,"11",7,"Lessonia trabeculata",1,75,18,279,3
"915",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",70,"11",7,"Lessonia trabeculata",1,50,8,255,3
"916",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",80,"12",8,"Lessonia trabeculata",1,28,1,267,3
"917",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",80,"12",8,"Lessonia trabeculata",1,25,2,234,3
"918",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",80,"12",8,"Lessonia trabeculata",1,18,2,255,3
"919",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",80,"12",8,"Lessonia trabeculata",1,50,10,308,3
"920",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",80,"12",8,"Lessonia trabeculata",1,32,2,232,3
"921",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Rodrigo",90,"12.3",9,"Lessonia trabeculata",1,34,9,238,3
"922",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",1,-27.33779,-70.97658,"Diego",90,"12.3",9,"Lessonia trabeculata",1,37,3,222,3
"923",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",10,"12.7",1,"Lessonia trabeculata",1,25,3,189,3
"924",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",10,"12.7",1,"Lessonia trabeculata",1,0.2,1,4,NA
"925",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",10,"12.7",1,"Lessonia trabeculata",1,0.2,2,4,NA
"926",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",10,"12.7",1,"Lessonia trabeculata",1,0.2,1,2,NA
"927",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",10,"12.7",1,"Lessonia trabeculata",1,24,2,178,3
"928",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",10,"12.7",1,"Lessonia trabeculata",1,33,2,273,3
"929",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",20,"11.9",2,"Lessonia trabeculata",1,18,8,139,3
"930",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",20,"11.9",2,"Lessonia trabeculata",1,30,2,183,3
"931",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",20,"11.9",2,"Lessonia trabeculata",1,0.2,2,3,NA
"932",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",20,"11.9",2,"Lessonia trabeculata",1,1.2,3,20,3
"933",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",20,"11.9",2,"Lessonia trabeculata",1,21,2,214,3
"934",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",20,"11.9",2,"Lessonia trabeculata",1,15,1,226,3
"935",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",20,"11.9",2,"Lessonia trabeculata",1,5,1,114,1
"936",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",20,"11.9",2,"Lessonia trabeculata",1,36,6,252,3
"937",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",20,"11.9",2,"Lessonia trabeculata",1,32,4,232,3
"938",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",30,"11.4",3,"Lessonia trabeculata",1,37,5,228,3
"939",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",30,"11.4",3,"Lessonia trabeculata",1,43,7,266,3
"940",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",30,"11.4",3,"Lessonia trabeculata",1,30,1,235,3
"941",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",30,"11.4",3,"Lessonia trabeculata",1,29,2,243,3
"942",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",30,"11.4",3,"Lessonia trabeculata",1,43,4,256,3
"943",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",30,"11.4",3,"Lessonia trabeculata",1,32,6,341,3
"944",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",30,"11.4",3,"Lessonia trabeculata",1,36,2,244,3
"945",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",40,"11.7",4,"Lessonia trabeculata",1,32,2,195,3
"946",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",40,"11.7",4,"Lessonia trabeculata",1,34,10,254,3
"947",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",40,"11.7",4,"Lessonia trabeculata",1,23,1,216,3
"948",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",40,"11.7",4,"Lessonia trabeculata",1,36,5,298,3
"949",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",40,"11.7",4,"Lessonia trabeculata",1,47,8,284,3
"950",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",50,"11.8",5,"Lessonia trabeculata",1,28,4,240,3
"951",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",50,"11.8",5,"Lessonia trabeculata",1,24,2,202,3
"952",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",50,"11.8",5,"Lessonia trabeculata",1,21,5,250,3
"953",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",50,"11.8",5,"Lessonia trabeculata",1,43,6,225,3
"954",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",50,"11.8",5,"Lessonia trabeculata",1,32,3,351,3
"955",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",50,"11.8",5,"Lessonia trabeculata",1,42,2,252,3
"956",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Rodrigo",60,"11.8",6,"Lessonia trabeculata",1,33,5,218,3
"957",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",60,"11.8",6,"Lessonia trabeculata",1,27,2,165,3
"958",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",60,"11.8",6,"Lessonia trabeculata",1,24,2,222,3
"959",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Diego",60,"11.8",6,"Lessonia trabeculata",1,31,2,307,3
"960",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Adam Gouraguine",70,"11.2",7,"Lessonia trabeculata",1,30,2,215,3
"961",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Adam Gouraguine",70,"11.2",7,"Lessonia trabeculata",1,25,3,215,3
"962",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Hannah Earp",70,"11.2",7,"Lessonia trabeculata",1,45,10,173,3
"963",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Adam Gouraguine",80,"11.9",8,"Lessonia trabeculata",1,24,2,270,3
"964",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Adam Gouraguine",80,"11.9",8,"Lessonia trabeculata",1,30,3,231,3
"965",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Adam Gouraguine",80,"11.9",8,"Lessonia trabeculata",1,30,4,244,3
"966",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Hannah Earp",80,"11.9",8,"Lessonia trabeculata",1,34,5,180,3
"967",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Adam Gouraguine",90,"11.1",9,"Lessonia trabeculata",1,23,2,205,3
"968",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Adam Gouraguine",90,"11.1",9,"Lessonia trabeculata",1,22,1,210,3
"969",2019-11-10,1,0,"North","Puerto Viejo","OA","nonupwelling",2,-27.33581,-70.97712,"Adam Gouraguine",90,"11.1",9,"Lessonia trabeculata",1,20,2,215,3
"970",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",0,"12.1",1,"Lessonia trabeculata",1,18,1,105,3
"971",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",0,"12.1",1,"Lessonia trabeculata",1,37,6,208,3
"972",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",0,"12.1",1,"Lessonia trabeculata",1,41,3,235,3
"973",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",0,"12.1",1,"Lessonia trabeculata",1,53,8,251,3
"974",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",0,"12.1",1,"Lessonia trabeculata",1,28,4,142,3
"975",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",10,"12.2",2,"Lessonia trabeculata",1,48,7,143,3
"976",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",10,"12.2",2,"Lessonia trabeculata",1,41,4,253,3
"977",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",10,"12.2",2,"Lessonia trabeculata",1,45,8,2.6,3
"978",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",20,"12.5",3,"Lessonia trabeculata",1,40,5,275,3
"979",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",20,"12.5",3,"Lessonia trabeculata",1,39,5,281,3
"980",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",20,"12.5",3,"Lessonia trabeculata",1,15,1,260,3
"981",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",30,"12.2",4,"Lessonia trabeculata",1,27,3,243,3
"982",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",30,"12.2",4,"Lessonia trabeculata",1,22,1,285,3
"983",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",30,"12.2",4,"Lessonia trabeculata",1,27,4,262,3
"984",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",40,"12.3",5,"Lessonia trabeculata",1,33,3,267,3
"985",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",40,"12.3",5,"Lessonia trabeculata",1,40,4,268,3
"986",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",40,"12.3",5,"Lessonia trabeculata",1,40,9,179,3
"987",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",50,"12.2",6,"Lessonia trabeculata",1,77,1,255,3
"988",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",50,"12.2",6,"Lessonia trabeculata",1,37,6,271,3
"989",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",50,"12.2",6,"Lessonia trabeculata",1,45,7,323,3
"990",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",50,"12.2",6,"Lessonia trabeculata",1,20,4,177,3
"991",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",50,"12.2",6,"Lessonia trabeculata",1,43,4,213,3
"992",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",60,"12.1",7,"Lessonia trabeculata",1,25,3,220,3
"993",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",60,"12.1",7,"Lessonia trabeculata",1,48,6,209,3
"994",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",60,"12.1",7,"Lessonia trabeculata",1,26,4,179,3
"995",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",60,"12.1",7,"Lessonia trabeculata",1,33,4,224,3
"996",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",70,"11.9",8,"Lessonia trabeculata",1,55,12,260,3
"997",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Diego",70,"11.9",8,"Lessonia trabeculata",1,31,3,313,3
"998",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",70,"11.9",8,"Lessonia trabeculata",1,24,2,200,3
"999",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Rodrigo",70,"11.9",8,"Lessonia trabeculata",1,33,13,220,3
"1000",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Adam Gouraguine",80,"12.5",9,"Lessonia trabeculata",1,40,12,270,2
"1001",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Adam Gouraguine",80,"12.5",9,"Lessonia trabeculata",1,43,10,260,3
"1002",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Adam Gouraguine",80,"12.5",9,"Lessonia trabeculata",1,17,2,250,2
"1003",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Adam Gouraguine",90,"12.8",10,"Lessonia trabeculata",1,37,7,215,3
"1004",2019-11-11,1,0,"North","Puerto Viejo","OA","nonupwelling",3,-27.33654,-70.97608,"Adam Gouraguine",90,"12.8",10,"Lessonia trabeculata",1,19,3,180,3
"1005",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",0,"9",1,"Lessonia trabeculata",1,20,27,152,3
"1006",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",0,"9",1,"Lessonia trabeculata",1,4,1,41,3
"1007",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",0,"9",1,"Lessonia trabeculata",1,17,14,96,3
"1008",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",0,"9",1,"Lessonia trabeculata",1,20,27,148,3
"1009",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",0,"9",1,"Lessonia trabeculata",1,11,3,36,1
"1010",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Diego",0,"9",1,"Lessonia trabeculata",1,13,3,107,3
"1011",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Diego",0,"9",1,"Lessonia trabeculata",1,22,12,147,3
"1012",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Diego",0,"9",1,"Lessonia trabeculata",1,18,3,144,3
"1013",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Diego",0,"9",1,"Lessonia trabeculata",1,21,10,152,3
"1014",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",10,"10.6",2,"Lessonia trabeculata",1,35,22,87,1
"1015",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Diego",10,"10.6",2,"Lessonia trabeculata",1,51,5,173,3
"1016",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",20,"14.1",3,"Lessonia trabeculata",1,10,8,100,3
"1017",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",20,"14.1",3,"Lessonia trabeculata",1,12,7,96,3
"1018",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",20,"14.1",3,"Lessonia trabeculata",1,0.2,1,4,NA
"1019",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",20,"14.1",3,"Lessonia trabeculata",1,0.2,1,3,NA
"1020",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",20,"14.1",3,"Lessonia trabeculata",1,0.2,1,3,NA
"1021",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",20,"14.1",3,"Lessonia trabeculata",1,0.2,1,2,NA
"1022",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",20,"14.1",3,"Lessonia trabeculata",1,0.2,1,2,NA
"1023",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Diego",20,"14.1",3,"Lessonia trabeculata",1,23,4,134,3
"1024",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Diego",20,"14.1",3,"Lessonia trabeculata",1,15,3,134,3
"1025",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Diego",20,"14.1",3,"Lessonia trabeculata",1,10,3,84,3
"1026",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",30,"12.1",4,"Lessonia trabeculata",1,6,4,84,3
"1027",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Diego",30,"12.1",4,"Lessonia trabeculata",1,13,5,82,3
"1028",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Diego",30,"12.1",4,"Lessonia trabeculata",1,7,4,48,3
"1029",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",30.5,"11.5",5,"Lessonia trabeculata",1,16,6,113,3
"1030",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Diego",30.5,"11.5",5,"Lessonia trabeculata",1,22,4,134,3
"1031",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Diego",30.5,"11.5",5,"Lessonia trabeculata",1,32,10,163,3
"1032",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",40.5,"10.5",6,"Lessonia trabeculata",1,26,14,220,3
"1033",2019-11-16,1,0,"North","Isla Grande de Atacama","TURF","nonupwelling",1,-27.25232,-70.95974,"Rodrigo",40.5,"10.5",6,"Lessonia trabeculata",1,0.2,1,6,NA
