"","Date","Survey.Number","MAE","Zone","Site","Management","Upwelling","Latitude","Longitude","Surveyor.Name","Patch","Species","Replicate","Holdfast.Diameter","Stipes","Total.Length"
"683",2021-10-29,"3",24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Catalina Ruz","4","Lessonia trabeculata",8,8,2,100
"684",2021-10-29,"3",24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Catalina Ruz","4","Lessonia trabeculata",9,18,6,100
"685",2021-10-29,"3",24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Catalina Ruz","4","Lessonia trabeculata",10,20,10,120
"686",2021-10-29,"3",24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Catalina Ruz","4","Lessonia trabeculata",11,4,3,30
"687",2021-10-29,"3",24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Catalina Ruz","4","Lessonia trabeculata",12,7,4,70
"688",2021-10-29,"3",24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Catalina Ruz","4","Lessonia trabeculata",13,11,5,60
"689",2021-10-29,"3",24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Catalina Ruz","4","Lessonia trabeculata",14,13,4,115
"690",2021-10-29,"3",24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Catalina Ruz","4","Lessonia trabeculata",15,16,6,110
"691",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",1,16,7,37
"692",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",2,35,25,160
"693",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",3,25,18,95
"694",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",4,35,25,80
"695",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",5,16,7,80
"696",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",6,1,3,20
"697",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",7,7,3,17
"698",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",8,1,1,10
"699",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",9,9,5,60
"700",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",10,20,4,50
"701",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",11,10,1,50
"702",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",12,25,27,140
"703",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",13,0.2,1,10
"704",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",14,0.2,1,5
"705",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",15,0.2,1,5
"706",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",16,0.2,1,3
"707",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",17,0.2,1,2
"708",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",18,0.2,1,1
"709",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",19,0.2,1,3
"710",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",20,0.2,1,3
"711",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",21,0.2,1,3
"712",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",22,0.2,1,10
"713",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Catalina Ruz","1","Lessonia trabeculata",23,0.2,1,2
"714",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",1,0.2,1,3
"715",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",2,0.2,1,2
"716",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",3,0.4,1,2
"717",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",4,0.2,1,2
"718",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",5,0.2,1,1
"719",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",6,0.2,1,3
"720",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",7,8,4,70
"721",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",8,12,6,126
"722",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",9,23,9,103
"723",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",10,0.4,1,13
"724",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",11,0.4,1,5
"725",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",12,0.2,1,4
"726",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",13,0.3,1,3
"727",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",14,0.2,1,2
"728",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",15,0.2,1,10
"729",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",16,0.5,1,23
"730",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",17,1.5,2,27
"731",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",18,0.6,1,5
"732",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",19,0.4,1,2
"733",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",20,0.2,1,2
"734",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",1,4,2,44
"735",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",2,0.2,1,5
"736",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",3,7,1,52
"737",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",4,4,4,53
"738",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",5,6,7,72
"739",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",6,5,3,58
"740",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",7,1,1,8
"741",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",8,3,5,38
"742",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",9,0.2,1,5
"743",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",10,0.2,1,2
"744",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",11,0.2,1,2
"745",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",12,0.2,1,3
"746",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",13,0.2,1,1.5
"747",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",14,0.2,1,1.5
"748",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",15,1,1,8
"749",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",16,0.2,1,2
"750",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",17,0.2,1,2
"751",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",18,0.2,1,7
"752",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",19,0.2,1,5
"753",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",20,0.2,1,8
"754",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",21,0.2,1,3
"755",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",22,0.2,1,2
"756",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Catalina Ruz","3","Lessonia trabeculata",23,0.2,1,13
"757",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",1,0.2,1,1
"758",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",2,0.2,1,2
"759",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",3,0.1,1,0.8
"760",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",4,0.1,1,0.6
"761",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",5,0.1,1,0.6
"762",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",6,0.2,1,1
"763",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",7,0.2,1,1
"764",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",8,0.2,1,3
"765",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",9,0.2,1,1
"766",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",10,0.1,1,0.8
"767",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",11,0.4,1,3
"768",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",12,0.4,1,2.6
"769",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",13,0.4,1,2
"770",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",14,0.4,1,1
"771",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",15,0.4,1,2
"772",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",16,0.4,1,3
"773",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",17,0.4,1,2
"774",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",18,0.4,1,3
"775",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",19,0.2,1,1
"776",2021-11-03,"3",24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",20,0.4,1,2
"777",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",1,18,18,100
"778",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",2,70,22,95
"779",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",3,10,10,60
"780",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",4,20,20,100
"781",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",5,12,6,90
"782",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",6,0.1,1,1
"783",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Catalina Ruz","1","Lessonia trabeculata",7,20,4,110
"784",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",1,0.1,1,0.5
"785",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",2,0.2,1,1
"786",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",3,0.2,1,1
"787",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",4,0.2,1,1
"788",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",5,0.2,1,1
"789",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",6,19,10,66
"790",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",7,0.2,2,0.6
"791",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",8,0.1,1,0.6
"792",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",9,0.2,1,1.6
"793",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",10,0.2,1,2.8
"794",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",11,0.2,1,0.8
"795",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",12,0.1,1,0.8
"796",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",13,1,2,4
"797",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",14,0.2,1,1.2
"798",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",15,5,3,25
"799",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",16,0.2,5,1.6
"800",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",17,0.2,1,2
"801",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",18,6,2,32
"802",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",19,13,4,66
"803",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2","Lessonia trabeculata",20,12,11,62
"804",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",1,0.1,1,1
"805",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",2,0.2,1,1
"806",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",3,0.2,1,1
"807",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",4,0.2,1,1
"808",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",5,0.2,1,1
"809",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",6,0.2,1,1
"810",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",7,0.2,1,5
"811",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",8,0.2,1,10
"812",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",9,0.2,1,1
"813",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",10,0.2,1,1
"814",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",11,0.2,1,2
"815",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",12,0.1,1,0.8
"816",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",13,22,6,68
"817",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",14,1,1,21
"818",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3","Lessonia trabeculata",15,1,1,29
"819",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",1,4,2,19
"820",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",2,0.1,1,1
"821",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",3,8,1,1.2
"822",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",4,0.2,1,1
"823",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",5,0.2,1,1
"824",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",6,0.1,1,1
"825",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",7,0.2,1,0.5
"826",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",8,1.5,1,9
"827",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",9,1,1,20
"828",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",10,1.3,6,65
"829",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",11,1.5,1,7
"830",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",12,0.5,1,1
"831",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",13,0.8,1,7
"832",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",14,0.6,1,2
"833",2021-11-07,"3",24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4","Lessonia trabeculata",15,0.2,1,1
